,title,link
126, ‘자사고 탈락’ 감사 평가 제대로 됐는데…억지 부리는 상산고  ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459637
127, 추경 입닫고 ‘국정조사’만 더 얹는 한국당 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459558
128," “불편해도 괜찮아”…교사·학생들, 파업 지지 잇따라 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459764
129, 5·18왜곡 선동론자도…극우 인사로 채운 자유한국당 미디어특위 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459737
130, 정부 “북한 목선 경계작전 실패”…8군단장 보직해임 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459784
131, 파격 ‘톱다운 외교’…하노이 앙금 씻고 평화프로세스 가속 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459356
132," 남쪽 쌀 40kg 125만 포대, 이달 중 북송 시작  ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459625
133, “내수 살리자”…15년 이상 노후차 바꾸면 개소세 70% 감면 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459749
134, ‘일 수출규제’ 민관대응팀 출범…청와대 “특사파견은 시기상조” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460051
135, ‘힘의 논리’가 덮친 자유무역…‘수출 한국’ 시험대 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459949
136," 이인영, 경사노위와 별개로 새 협의채널 구상 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459952
137," 민갑룡, 베트남 공안부 장관에 “이주여성 폭행사건 유감” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460215
138, 정의당 당대표 후보 토론…현실주의 vs 원칙주의 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459485
139, [단독] 국방부는 ‘북한은 적’ 삭제했지만…따르지 않은 일선 부대 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460098
140, 한국당은 ‘검객’ 윤석열의 급소를 찌를 수 있을까 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460053
